tourney_id,tourney_name,surface,draw_size,tourney_level,tourney_date,match_num,winner_id,winner_seed,winner_entry,winner_name,winner_hand,winner_ht,winner_ioc,winner_age,winner_rank,winner_rank_points,loser_id,loser_seed,loser_entry,loser_name,loser_hand,loser_ht,loser_ioc,loser_age,loser_rank,loser_rank_points,score,best_of,round,minutes,w_ace,w_df,w_svpt,w_1stIn,w_1stWon,w_2ndWon,w_SvGms,w_bpSaved,w_bpFaced,l_ace,l_df,l_svpt,l_1stIn,l_1stWon,l_2ndWon,l_SvGms,l_bpSaved,l_bpFaced
2016-560,Us Open,Hard,128,G,20160829,173,105723,,,Andrey Kuznetsov,R,185,RUS,25.51676934,47,988,105077,31,,Albert Ramos,L,188,ESP,28.61601643,33,1330,7-5 6-4 7-6(5),5,R64,174,14,5,123,74,53,22,17,8,12,6,5,131,74,48,24,17,9,15
2016-560,Us Open,Hard,128,G,20160829,174,106298,24,,Lucas Pouille,R,,FRA,22.51334702,25,1481,103843,,,Marco Chiudinelli,R,185,SUI,34.96783025,144,408,4-6 3-6 7-6(6) 6-2 6-0,5,R64,189,12,9,124,70,55,30,23,4,8,5,6,144,76,53,31,22,4,11
2016-560,Us Open,Hard,128,G,20160829,175,105138,15,,Roberto Bautista Agut,R,,ESP,28.37508556,17,2040,105643,,,Federico Delbonis,L,190,ARG,25.90006845,43,1015,5-7 6-2 6-3 6-2,5,R64,168,2,6,109,69,51,20,19,2,6,7,4,119,69,42,20,18,9,17
2016-560,Us Open,Hard,128,G,20160829,176,104792,10,,Gael Monfils,R,193,FRA,29.99315537,12,2835,105596,,,Jan Satral,R,,CZE,26.09993155,226,237,7-5 6-4 6-3,5,R64,118,12,2,88,62,45,20,16,1,2,8,2,107,61,38,28,15,8,12
2016-560,Us Open,Hard,128,G,20160829,177,104597,,,Nicolas Almagro,R,183,ESP,31.02258727,48,987,104655,18,,Pablo Cuevas,R,180,URU,30.65845311,20,1745,7-6(5) 6-4 7-6(9),5,R64,144,13,7,111,58,49,29,17,6,9,14,6,127,78,53,27,17,5,9
2016-560,Us Open,Hard,128,G,20160829,178,104571,,,Marcos Baghdatis,R,183,CYP,31.20054757,44,1015,105332,32,,Benoit Paire,R,196,FRA,27.3100616,34,1305,6-2 6-4 3-6 6-4,5,R64,130,2,4,95,48,38,28,19,6,9,7,4,103,52,33,27,18,3,9
2016-560,Us Open,Hard,128,G,20160829,179,105992,,,Ryan Harrison,R,183,USA,24.31211499,120,509,105683,5,,Milos Raonic,R,196,CAN,25.67282683,6,4805,6-7(4) 7-5 7-5 6-1,5,R64,217,7,12,169,94,70,38,22,16,19,18,15,153,86,58,33,21,11,18
2016-560,Us Open,Hard,128,G,20160829,180,106233,8,,Dominic Thiem,R,,AUT,22.98699521,10,3205,105575,,,Ricardas Berankis,R,175,LTU,26.19028063,89,665,6-4 6-3 6-2,5,R64,115,9,2,80,54,39,16,14,8,9,2,8,90,45,24,24,13,3,9
2016-560,Us Open,Hard,128,G,20160829,181,105807,,,Pablo Carreno Busta,R,,ESP,25.13347023,39,1110,104386,,,Janko Tipsarevic,R,180,SRB,32.18617385,250,208,3-6 4-6 6-1 6-4 6-4,5,R64,205,7,2,135,74,55,30,23,4,9,5,6,128,63,48,31,23,3,10
2016-560,Us Open,Hard,128,G,20160829,182,105223,,,Juan Martin Del Potro,R,198,ARG,27.93155373,142,410,105449,19,,Steve Johnson,R,188,USA,26.68035592,22,1635,7-6(5) 6-3 6-2,5,R64,128,15,3,88,59,50,14,15,3,4,4,2,84,48,33,16,14,6,10
2016-560,Us Open,Hard,128,G,20160829,183,103970,11,,David Ferrer,R,175,ESP,34.40930869,13,2660,104926,,,Fabio Fognini,R,178,ITA,29.26762491,38,1155,6-0 4-6 5-7 6-1 6-4,5,R64,205,7,11,146,87,62,27,23,10,16,5,13,157,84,51,32,22,10,20
2016-560,Us Open,Hard,128,G,20160829,184,106401,14,,Nick Kyrgios,R,,AUS,21.34154689,16,2060,104547,,,Horacio Zeballos,L,188,ARG,31.34017796,71,736,7-5 6-4 6-4,5,R64,116,27,1,78,48,45,19,16,0,0,6,10,112,67,52,16,16,9,12
2016-560,Us Open,Hard,128,G,20160829,185,105011,,,Illya Marchenko,R,185,UKR,28.97467488,63,795,106000,,,Damir Dzumhur,R,172,BIH,24.27652293,72,720,6-2 6-4 6-3,5,R64,105,4,9,83,40,32,24,14,2,4,1,2,82,52,25,17,13,5,11
2016-560,Us Open,Hard,128,G,20160829,186,105554,,,Daniel Evans,R,175,GBR,26.2696783,64,775,100644,27,,Alexander Zverev,R,,GER,19.35934292,28,1415,6-4 6-4 5-7 6-2,5,R64,189,1,6,132,78,57,29,20,11,14,6,9,140,88,58,24,20,8,14
2016-560,Us Open,Hard,128,G,20160829,187,104527,3,,Stanislas Wawrinka,R,183,SUI,31.42231348,3,4980,105561,,,Alessandro Giannessi,L,183,ITA,26.25051335,243,217,6-1 7-6(4) 7-5,5,R64,148,5,5,124,64,52,33,16,10,11,5,7,107,70,42,21,15,8,12
2016-560,Us Open,Hard,128,G,20160829,188,105453,6,,Kei Nishikori,R,178,JPN,26.66666667,7,4165,111575,,,Karen Khachanov,R,,RUS,20.27378508,95,619,6-4 4-6 6-4 6-3,5,R64,156,6,7,126,70,57,23,20,5,8,20,5,111,69,57,14,19,11,16
2016-560,Us Open,Hard,128,G,20160829,189,103917,,,Nicolas Mahut,R,190,FRA,34.6036961,42,1038,103908,,,Paul Henri Mathieu,R,185,FRA,34.62833676,70,741,6-4 6-4 6-2,5,R64,117,17,0,85,42,35,26,14,5,5,5,7,85,45,31,21,14,4,8
2016-560,Us Open,Hard,128,G,20160829,190,103333,21,,Ivo Karlovic,R,208,CRO,37.50034223,23,1570,105385,,,Donald Young,L,183,USA,27.10198494,56,817,6-4 7-6(4) 6-4,5,R64,140,24,8,121,81,63,20,16,6,6,0,6,103,72,53,15,16,3,5
2016-560,Us Open,Hard,128,G,20160829,191,111577,,,Jared Donaldson,R,,USA,19.88774812,122,497,104678,,,Viktor Troicki,R,193,SRB,30.54893908,32,1340,7-5 6-3 6-3,5,R64,138,7,4,104,50,37,28,15,5,7,7,3,105,65,39,18,15,6,12
2016-560,Us Open,Hard,128,G,20160829,192,105311,,,Joao Sousa,R,,POR,27.41683778,36,1215,103852,16,,Feliciano Lopez,L,188,ESP,34.94045175,18,1840,6-2 6-4 1-6 7-5,5,R64,159,0,4,118,77,52,21,19,10,14,11,5,112,61,49,19,18,1,7
2016-560,Us Open,Hard,128,G,20160829,193,105777,22,,Grigor Dimitrov,R,188,BUL,25.28952772,24,1555,104871,,,Jeremy Chardy,R,188,FRA,29.54414784,55,825,4-6 6-4 3-6 6-4 6-2,5,R64,186,7,8,146,90,69,24,24,2,7,11,8,141,86,58,27,23,9,15
2016-560,Us Open,Hard,128,G,20160829,194,103893,,,Paolo Lorenzi,R,183,ITA,34.70499658,40,1110,104468,30,,Gilles Simon,R,183,FRA,31.67145791,31,1385,3-6 6-2 6-2 6-7(1) 7-6(3),5,R64,294,1,4,173,106,71,26,25,7,15,1,7,178,109,62,30,24,9,20
2016-560,Us Open,Hard,128,G,20160829,195,104918,2,,Andy Murray,R,190,GBR,29.29226557,2,9305,104719,,,Marcel Granollers,R,190,ESP,30.38193018,45,1011,6-4 6-1 6-4,5,R64,142,5,3,86,37,29,32,14,5,6,4,4,99,48,30,25,13,7,12
2016-560,Us Open,Hard,128,G,20160829,196,104925,1,,Novak Djokovic,R,188,SRB,29.27310062,1,14840,104022,,,Mikhail Youzhny,R,183,RUS,34.17932923,61,801,4-2 RET,5,R32,31,0,0,13,8,8,4,3,0,0,2,0,25,10,5,9,3,1,2
2016-560,Us Open,Hard,128,G,20160829,197,106378,,,Kyle Edmund,R,,GBR,21.63997262,84,679,104545,20,,John Isner,R,206,USA,31.34291581,21,1645,6-4 3-6 6-2 7-6(5),5,R32,162,14,7,131,73,59,30,20,6,7,27,5,109,69,55,21,19,1,4
2016-560,Us Open,Hard,128,G,20160829,198,104542,9,,Jo Wilfried Tsonga,R,188,FRA,31.36755647,11,2875,104731,23,,Kevin Anderson,R,203,RSA,30.28336756,35,1275,6-3 6-4 7-6(4),5,R32,170,13,8,112,66,53,27,16,7,7,13,10,106,63,49,19,15,13,15
2016-560,Us Open,Hard,128,G,20160829,199,106058,26,,Jack Sock,R,185,USA,23.92881588,27,1450,105227,7,,Marin Cilic,R,198,CRO,27.91786448,9,3515,6-4 6-3 6-3,5,R32,101,7,1,74,43,37,22,14,0,0,6,2,72,35,26,18,14,2,6
2016-560,Us Open,Hard,128,G,20160829,200,104745,4,,Rafael Nadal,L,185,ESP,30.23956194,5,4850,105723,,,Andrey Kuznetsov,R,185,RUS,25.51676934,47,988,6-1 6-4 6-2,5,R32,118,1,6,82,53,38,14,13,4,6,4,6,77,38,23,14,12,8,15
2016-560,Us Open,Hard,128,G,20160829,201,106298,24,,Lucas Pouille,R,,FRA,22.51334702,25,1481,105138,15,,Roberto Bautista Agut,R,,ESP,28.37508556,17,2040,3-6 7-5 2-6 7-5 6-1,5,R32,204,14,9,164,93,64,37,24,10,14,4,1,150,97,71,25,24,8,13
2016-560,Us Open,Hard,128,G,20160829,202,104792,10,,Gael Monfils,R,193,FRA,29.99315537,12,2835,104597,,,Nicolas Almagro,R,183,ESP,31.02258727,48,987,6-4 6-2 6-4,5,R32,109,9,7,76,43,37,14,14,3,6,1,8,92,46,30,17,14,9,16
2016-560,Us Open,Hard,128,G,20160829,203,104571,,,Marcos Baghdatis,R,183,CYP,31.20054757,44,1015,105992,,,Ryan Harrison,R,183,USA,24.31211499,120,509,6-3 7-6(4) 1-6 6-1,5,R32,172,10,1,119,52,36,37,18,5,9,8,7,126,74,51,21,17,10,16
2016-560,Us Open,Hard,128,G,20160829,204,106233,8,,Dominic Thiem,R,,AUT,22.98699521,10,3205,105807,,,Pablo Carreno Busta,R,,ESP,25.13347023,39,1110,1-6 6-4 6-4 7-5,5,R32,170,11,6,135,70,51,31,20,10,15,7,5,131,73,51,24,19,8,14
2016-560,Us Open,Hard,128,G,20160829,205,105223,,,Juan Martin Del Potro,R,198,ARG,27.93155373,142,410,103970,11,,David Ferrer,R,175,ESP,34.40930869,13,2660,7-6(3) 6-2 6-3,5,R32,144,6,4,92,52,42,22,15,3,5,1,4,86,52,33,17,14,7,12
2016-560,Us Open,Hard,128,G,20160829,206,105011,,,Illya Marchenko,R,185,UKR,28.97467488,63,795,106401,14,,Nick Kyrgios,R,,AUS,21.34154689,16,2060,4-6 6-4 6-1 RET,5,R32,115,8,4,77,42,34,17,14,5,7,18,4,94,56,34,18,13,5,10
2016-560,Us Open,Hard,128,G,20160829,207,104527,3,,Stanislas Wawrinka,R,183,SUI,31.42231348,3,4980,105554,,,Daniel Evans,R,175,GBR,26.2696783,64,775,4-6 6-3 6-7(6) 7-6(8) 6-2,5,R32,242,12,7,166,101,79,34,26,5,8,5,16,193,107,73,44,25,12,17
2016-560,Us Open,Hard,128,G,20160829,208,105453,6,,Kei Nishikori,R,178,JPN,26.66666667,7,4165,103917,,,Nicolas Mahut,R,190,FRA,34.6036961,42,1038,4-6 6-1 6-2 6-2,5,R32,136,6,4,113,52,35,38,17,8,10,2,8,92,47,29,22,16,5,12
2016-560,Us Open,Hard,128,G,20160829,209,103333,21,,Ivo Karlovic,R,208,CRO,37.50034223,23,1570,111577,,,Jared Donaldson,R,,USA,19.88774812,122,497,6-4 7-6(3) 6-3,5,R32,122,14,5,88,48,38,28,16,0,1,10,3,93,46,33,29,15,2,5
2016-560,Us Open,Hard,128,G,20160829,210,105777,22,,Grigor Dimitrov,R,188,BUL,25.28952772,24,1555,105311,,,Joao Sousa,R,,POR,27.41683778,36,1215,6-4 6-1 3-6 6-2,5,R32,158,8,6,117,70,51,23,17,7,10,1,4,118,86,52,13,17,11,18
2016-560,Us Open,Hard,128,G,20160829,211,104918,2,,Andy Murray,R,190,GBR,29.29226557,2,9305,103893,,,Paolo Lorenzi,R,183,ITA,34.70499658,40,1110,7-6(4) 5-7 6-2 6-3,5,R32,196,11,6,116,62,49,27,21,2,6,3,9,145,81,50,30,20,11,18
2016-560,Us Open,Hard,128,G,20160829,212,104925,1,,Novak Djokovic,R,188,SRB,29.27310062,1,14840,106378,,,Kyle Edmund,R,,GBR,21.63997262,84,679,6-2 6-1 6-4,5,R16,115,3,7,82,51,38,14,13,4,6,3,1,89,57,30,10,12,7,15
2016-560,Us Open,Hard,128,G,20160829,213,104542,9,,Jo Wilfried Tsonga,R,188,FRA,31.36755647,11,2875,106058,26,,Jack Sock,R,185,USA,23.92881588,27,1450,6-3 6-3 6-7(7) 6-2,5,R16,193,11,9,135,72,60,28,19,3,4,5,6,128,80,54,22,19,7,13
2016-560,Us Open,Hard,128,G,20160829,214,106298,24,,Lucas Pouille,R,,FRA,22.51334702,25,1481,104745,4,,Rafael Nadal,L,185,ESP,30.23956194,5,4850,6-1 2-6 6-4 3-6 7-6(6),5,R16,246,11,4,162,74,49,51,23,6,11,1,4,150,89,64,30,23,9,14
2016-560,Us Open,Hard,128,G,20160829,215,104792,10,,Gael Monfils,R,193,FRA,29.99315537,12,2835,104571,,,Marcos Baghdatis,R,183,CYP,31.20054757,44,1015,6-3 6-2 6-3,5,R16,118,9,3,102,74,49,14,13,3,5,0,2,70,25,11,23,13,4,11
2016-560,Us Open,Hard,128,G,20160829,216,105223,,,Juan Martin Del Potro,R,198,ARG,27.93155373,142,410,106233,8,,Dominic Thiem,R,,AUT,22.98699521,10,3205,6-3 3-2 RET,5,R16,72,2,3,50,26,21,12,7,2,3,1,0,46,33,19,5,7,0,3
2016-560,Us Open,Hard,128,G,20160829,217,104527,3,,Stanislas Wawrinka,R,183,SUI,31.42231348,3,4980,105011,,,Illya Marchenko,R,185,UKR,28.97467488,63,795,6-4 6-1 6-7(5) 6-3,5,R16,165,8,0,135,82,60,30,19,7,10,5,8,120,60,39,28,19,8,15
2016-560,Us Open,Hard,128,G,20160829,218,105453,6,,Kei Nishikori,R,178,JPN,26.66666667,7,4165,103333,21,,Ivo Karlovic,R,208,CRO,37.50034223,23,1570,6-3 6-4 7-6(4),5,R16,121,6,4,93,56,47,26,16,2,2,21,3,94,64,49,14,15,5,7
2016-560,Us Open,Hard,128,G,20160829,219,104918,2,,Andy Murray,R,190,GBR,29.29226557,2,9305,105777,22,,Grigor Dimitrov,R,188,BUL,25.28952772,24,1555,6-1 6-2 6-2,5,R16,120,9,5,74,39,31,19,12,5,6,2,6,81,50,26,11,11,4,11
2016-560,Us Open,Hard,128,G,20160829,220,104925,1,,Novak Djokovic,R,188,SRB,29.27310062,1,14840,104542,9,,Jo Wilfried Tsonga,R,188,FRA,31.36755647,11,2875,6-3 6-2 RET,5,QF,83,1,3,50,29,24,12,9,1,2,3,5,59,33,23,7,8,5,9
2016-560,Us Open,Hard,128,G,20160829,221,104792,10,,Gael Monfils,R,193,FRA,29.99315537,12,2835,106298,24,,Lucas Pouille,R,,FRA,22.51334702,25,1481,6-4 6-3 6-3,5,QF,121,13,2,75,47,40,17,14,0,0,5,6,92,52,39,13,14,5,9
2016-560,Us Open,Hard,128,G,20160829,222,104527,3,,Stanislas Wawrinka,R,183,SUI,31.42231348,3,4980,105223,,,Juan Martin Del Potro,R,198,ARG,27.93155373,142,410,7-6(5) 4-6 6-3 6-2,5,QF,192,10,0,118,67,51,33,20,4,6,3,8,122,71,54,26,19,6,10
2016-560,Us Open,Hard,128,G,20160829,223,105453,6,,Kei Nishikori,R,178,JPN,26.66666667,7,4165,104918,2,,Andy Murray,R,190,GBR,29.29226557,2,9305,1-6 6-4 4-6 6-1 7-5,5,QF,237,1,4,131,78,56,23,23,7,15,8,3,141,77,53,25,23,4,13
2016-560,Us Open,Hard,128,G,20160829,224,104925,1,,Novak Djokovic,R,188,SRB,29.27310062,1,14840,104792,10,,Gael Monfils,R,193,FRA,29.99315537,12,2835,6-3 6-2 3-6 6-2,5,SF,152,1,7,106,68,46,20,17,7,11,11,11,111,60,37,19,17,12,20
2016-560,Us Open,Hard,128,G,20160829,225,104527,3,,Stanislas Wawrinka,R,183,SUI,31.42231348,3,4980,105453,6,,Kei Nishikori,R,178,JPN,26.66666667,7,4165,4-6 7-5 6-4 6-2,5,SF,187,10,8,116,72,55,22,20,11,15,3,6,122,71,52,19,20,6,13
2016-560,Us Open,Hard,128,G,20160829,226,104527,3,,Stanislas Wawrinka,R,183,SUI,31.42231348,3,4980,104925,1,,Novak Djokovic,R,188,SRB,29.27310062,1,14840,6-7(1) 6-4 7-5 6-3,5,F,234,9,3,164,92,65,37,22,14,17,6,7,123,63,49,32,21,4,10
