tourney_name,winner_id,winner_hand,winner_ht,winner_ioc,winner_age,winner_rank,winner_rank_points,loser_id,loser_hand,loser_ht,loser_ioc,loser_age,loser_rank,loser_rank_points,score,round,minutes,w_ace,w_df,w_svpt,w_1stIn,w_1stWon,w_2ndWon,w_SvGms,w_bpSaved,w_bpFaced,l_ace,l_df,l_svpt,l_1stIn,l_1stWon,l_2ndWon,l_SvGms,l_bpSaved,l_bpFaced
Roland Garros,106432,R,,CRO,18.52429843,46,970,103990,R,180,ESP,33.06502396,19,1755,7-5 3-6 6-2 4-6 6-4,R64,227,3,4,165,81,50,49,24,13,19,7,2,139,78,55,30,25,7,15
Roland Garros,105723,R,185,RUS,24.25188227,120,465,103781,L,183,AUT,34.00684463,110,480,6-1 5-7 7-6(0) 7-5,R64,166,4,6,127,73,55,29,21,4,8,4,7,145,89,55,27,22,7,14
Roland Garros,104745,L,185,ESP,28.97467488,7,4570,104597,R,183,ESP,29.75770021,154,335,6-4 6-3 6-1,R64,139,5,3,93,63,46,13,13,6,7,2,2,92,62,34,14,13,10,16
Roland Garros,104918,R,190,GBR,28.02737851,3,7040,105311,R,,POR,26.15195072,44,1008,6-2 4-6 6-4 6-1,R64,150,4,3,90,51,42,22,17,2,4,2,3,119,74,49,18,18,6,13
Roland Garros,106401,R,,AUS,20.07665982,30,1250,106378,R,,GBR,20.37508556,121,447, W/O,R64,,,,,,,,,,,,,,,,,,,
Roland Garros,105676,R,163,BEL,24.46269678,18,1835,105053,R,188,COL,27.49075975,64,755,6-3 4-6 7-5 6-2,R64,155,5,5,122,66,50,31,20,4,7,2,3,110,60,43,25,19,9,15
Roland Garros,104871,R,188,FRA,28.27926078,45,985,104545,R,206,USA,30.07802875,16,1980,6-4 4-6 6-3 6-3,R64,143,10,2,107,80,63,12,19,3,5,15,1,110,79,52,15,19,5,10
Roland Garros,105227,R,198,CRO,26.65297741,10,3370,105063,L,,ITA,27.40862423,187,261,7-6(3) 6-1 6-1,R64,99,10,0,77,43,35,23,13,3,3,3,5,84,54,34,12,13,0,5
Roland Garros,104919,R,188,ARG,28.02737851,22,1580,105668,R,203,POL,24.5284052,50,940,6-4 6-4 6-7(1) 6-1,R64,158,13,4,112,72,61,21,20,6,8,4,5,131,97,63,14,19,10,16
Roland Garros,104620,R,183,ITA,29.62628337,60,826,104678,R,193,SRB,29.28405202,33,1217,6-2 6-4 6-3,R64,117,6,1,83,62,46,10,14,5,6,9,3,92,50,31,16,13,6,11
Roland Garros,103970,R,175,ESP,33.14442163,8,4490,104593,R,185,ESP,29.79603012,66,746,6-3 6-2 6-1,R64,91,0,5,67,39,33,18,12,2,2,1,5,77,49,28,11,12,3,9
Roland Garros,105453,R,178,JPN,25.4017796,5,5220,105064,L,188,BRA,27.40041068,40,1065,7-5 6-4 6-4,R64,142,3,3,94,54,44,21,16,1,3,6,10,103,66,42,18,16,7,12
Roland Garros,103794,R,178,GER,33.93839836,48,965,104269,L,188,ESP,31.52361396,34,1180,6-4 0-6 1-6 7-5 10-8,R64,193,10,1,162,107,75,26,26,5,11,14,4,146,104,74,30,27,4,8
Roland Garros,104586,R,196,CZE,29.83436003,43,1035,105138,R,,ESP,27.11019849,20,1750,6-4 6-2 6-2,R64,80,5,4,65,39,33,16,13,0,1,3,0,75,55,34,7,13,10,16
Roland Garros,104559,R,188,RUS,30.00410678,74,677,104338,R,185,ARG,31.15400411,35,1170,6-3 6-4 6-2,R64,105,5,1,86,56,45,19,14,11,11,3,3,83,58,32,15,13,3,7
Roland Garros,104542,R,188,FRA,30.1026694,15,2045,104534,R,175,ISR,30.13826146,91,580,6-4 6-1 6-1,R64,90,5,1,63,34,30,19,12,1,1,1,2,77,50,29,11,12,6,12
Roland Garros,104665,R,180,ESP,29.33333333,42,1050,104259,R,178,GER,31.60574949,28,1285,6-1 7-6(5) 3-6 3-6 6-4,R64,211,1,4,148,97,62,32,24,7,12,12,6,162,92,64,36,23,6,11
Roland Garros,105332,R,196,FRA,26.04517454,71,698,104926,R,178,ITA,28.00273785,27,1295,6-1 6-3 7-5,R64,100,4,1,82,44,32,25,14,4,6,1,5,102,73,39,14,14,12,19
Roland Garros,104607,R,196,CZE,29.68377823,4,5230,103285,R,185,CZE,36.49007529,129,422,6-3 6-7(7) 6-3 6-3,R64,199,13,0,142,79,58,36,20,8,9,6,6,137,93,59,24,19,9,14
Roland Garros,104527,R,183,SUI,30.15742642,9,3845,105583,R,180,SRB,24.90075291,67,730,6-3 6-4 5-7 6-3,R64,156,11,9,131,57,40,38,20,6,11,3,1,133,77,45,25,20,12,20
Roland Garros,105449,R,188,USA,25.41546886,56,850,104660,R,193,UKR,29.3798768,54,894,2-6 6-3 7-6(5) 7-6(6),R64,146,7,1,128,83,64,22,21,6,10,9,4,123,87,61,21,20,5,8
Roland Garros,103917,R,190,FRA,33.33880903,116,469,105208,R,190,LAT,26.73237509,29,1275,6-3 3-6 7-5 6-3,R64,186,7,3,130,79,54,28,20,6,10,10,9,112,60,44,22,19,8,14
Roland Garros,104468,R,183,FRA,30.40657084,13,2210,105373,L,190,SVK,25.86995209,36,1170,7-5 6-2 6-3,R64,128,3,3,95,49,35,24,15,4,7,3,6,77,46,28,13,14,4,11
Roland Garros,104792,R,193,FRA,28.72826831,14,2065,106043,R,,ARG,22.770705,62,785,4-6 6-4 4-6 6-2 6-3,R64,169,21,9,133,90,71,22,24,4,8,4,5,146,93,63,24,23,11,17
Roland Garros,104655,R,180,URU,29.39356605,23,1502,106233,R,,AUT,21.72210815,31,1225,7-6(7) 7-5 6-7(5) 7-5,R64,231,12,3,201,126,80,44,24,20,22,6,3,156,80,64,37,24,5,9
Roland Garros,106000,R,172,BIH,23.01163587,88,601,104571,R,183,CYP,29.93566051,59,832,6-4 6-3 4-6 6-2,R64,144,2,3,108,69,47,24,18,2,5,1,2,122,55,35,32,19,12,19
Roland Garros,103819,R,185,SUI,33.79329227,2,9235,104719,R,190,ESP,29.11704312,57,845,6-2 7-6(1) 6-3,R64,107,3,0,77,49,40,20,15,1,3,2,3,94,62,38,14,14,3,8
Roland Garros,104925,R,188,SRB,28.00821355,1,13845,106423,R,,AUS,19.1211499,84,619,6-4 6-4 6-4,R32,109,4,0,76,58,49,12,15,0,0,8,3,81,56,41,14,15,5,8
Roland Garros,104755,R,185,FRA,28.93360712,21,1625,104731,R,203,RSA,29.01848049,17,1970,4-6 7-6(4) 7-5 6-4,R32,213,3,3,144,81,62,37,22,12,13,22,3,145,104,76,18,22,10,12
Roland Garros,106058,R,185,USA,22.66392882,37,1125,106432,R,,CRO,18.52429843,46,970,6-2 6-1 6-4,R32,106,6,6,71,34,30,23,13,1,1,3,2,77,41,24,18,12,5,10
Roland Garros,104745,L,185,ESP,28.97467488,7,4570,105723,R,185,RUS,24.25188227,120,465,6-1 6-3 6-2,R32,121,1,1,80,47,27,23,12,4,6,2,2,81,44,22,16,12,6,14
Roland Garros,104918,R,190,GBR,28.02737851,3,7040,106401,R,,AUS,20.07665982,30,1250,6-4 6-2 6-3,R32,119,12,4,89,48,36,20,13,8,10,2,7,102,78,41,10,14,6,13
Roland Garros,104871,R,188,FRA,28.27926078,45,985,105676,R,163,BEL,24.46269678,18,1835,6-3 6-4 6-2,R32,105,5,0,85,59,41,16,14,2,4,3,0,80,51,31,13,13,5,11
Roland Garros,105227,R,198,CRO,26.65297741,10,3370,104919,R,188,ARG,28.02737851,22,1580,6-3 6-2 6-4,R32,125,10,0,88,58,44,17,14,5,6,5,5,86,50,33,15,13,4,9
Roland Garros,103970,R,175,ESP,33.14442163,8,4490,104620,R,183,ITA,29.62628337,60,826,6-3 1-6 5-7 6-0 6-1,R32,192,5,5,132,83,60,25,21,5,8,3,3,146,101,70,16,20,17,23
Roland Garros,105453,R,178,JPN,25.4017796,5,5220,103794,R,178,GER,33.93839836,48,965, W/O,R32,,,,,,,,,,,,,,,,,,,
Roland Garros,104559,R,188,RUS,30.00410678,74,677,104586,R,196,CZE,29.83436003,43,1035,6-4 6-4 6-4,R32,97,8,2,84,55,40,21,15,6,7,6,1,83,46,31,18,15,1,5
Roland Garros,104542,R,188,FRA,30.1026694,15,2045,104665,R,180,ESP,29.33333333,42,1050,7-6(3) 6-4 6-3,R32,151,11,4,99,65,48,17,15,3,6,3,3,117,81,48,17,16,8,14
Roland Garros,104607,R,196,CZE,29.68377823,4,5230,105332,R,196,FRA,26.04517454,71,698,6-1 6-7(5) 6-3 6-4,R32,157,1,6,122,71,54,27,20,2,5,11,10,134,61,40,32,18,4,11
Roland Garros,104527,R,183,SUI,30.15742642,9,3845,105449,R,188,USA,25.41546886,56,850,6-4 6-3 6-2,R32,89,8,0,76,41,38,21,14,0,0,4,2,78,48,35,11,13,5,9
Roland Garros,104468,R,183,FRA,30.40657084,13,2210,103917,R,190,FRA,33.33880903,116,469,6-2 6-7(6) 6-7(6) 6-3 6-1,R32,227,4,5,150,74,54,46,24,8,11,5,4,153,94,66,21,24,6,15
Roland Garros,104792,R,193,FRA,28.72826831,14,2065,104655,R,180,URU,29.39356605,23,1502,4-6 7-6(1) 3-6 6-4 6-3,R32,203,10,7,152,100,68,25,25,6,12,5,6,169,109,67,34,25,15,21
Roland Garros,103819,R,185,SUI,33.79329227,2,9235,106000,R,172,BIH,23.01163587,88,601,6-4 6-3 6-2,R32,88,4,1,82,53,36,19,13,4,5,3,2,81,57,32,12,14,2,8
Roland Garros,104925,R,188,SRB,28.00821355,1,13845,104755,R,185,FRA,28.93360712,21,1625,6-1 6-2 6-3,R16,120,4,0,80,61,42,13,12,8,9,4,1,94,55,35,10,12,16,23
Roland Garros,104745,L,185,ESP,28.97467488,7,4570,106058,R,185,USA,22.66392882,37,1125,6-3 6-1 5-7 6-2,R16,172,1,2,98,65,45,19,18,3,7,2,9,122,56,31,31,18,12,21
Roland Garros,104918,R,190,GBR,28.02737851,3,7040,104871,R,188,FRA,28.27926078,45,985,6-4 3-6 6-3 6-2,R16,171,4,2,104,65,49,16,18,2,6,4,10,129,79,51,20,18,9,16
Roland Garros,103970,R,175,ESP,33.14442163,8,4490,105227,R,198,CRO,26.65297741,10,3370,6-2 6-2 6-4,R16,110,2,3,77,49,38,17,13,4,4,6,3,86,51,32,16,13,6,11
Roland Garros,105453,R,178,JPN,25.4017796,5,5220,104559,R,188,RUS,30.00410678,74,677,6-3 6-4 6-2,R16,115,5,5,86,57,47,13,14,1,2,2,5,101,60,36,19,13,11,16
Roland Garros,104542,R,188,FRA,30.1026694,15,2045,104607,R,196,CZE,29.68377823,4,5230,6-3 6-2 6-7(5) 6-3,R16,178,13,4,121,79,61,24,20,2,4,7,2,107,62,43,23,18,4,10
Roland Garros,104527,R,183,SUI,30.15742642,9,3845,104468,R,183,FRA,30.40657084,13,2210,6-1 6-4 6-2,R16,111,5,4,80,34,27,27,13,2,3,3,7,87,37,23,23,12,14,20
Roland Garros,103819,R,185,SUI,33.79329227,2,9235,104792,R,193,FRA,28.72826831,14,2065,6-3 4-6 6-4 6-1,R16,130,2,1,100,61,45,25,18,2,4,6,4,122,76,47,21,18,7,13
Roland Garros,104925,R,188,SRB,28.00821355,1,13845,104745,L,185,ESP,28.97467488,7,4570,7-5 6-3 6-1,QF,146,3,0,80,50,38,18,14,3,5,3,2,93,56,33,14,14,11,18
Roland Garros,104918,R,190,GBR,28.02737851,3,7040,103970,R,175,ESP,33.14442163,8,4490,7-6(4) 6-2 5-7 6-1,QF,196,9,2,126,73,57,22,20,6,11,2,11,124,69,47,19,19,8,16
Roland Garros,104542,R,188,FRA,30.1026694,15,2045,105453,R,178,JPN,25.4017796,5,5220,6-1 6-4 4-6 3-6 6-3,QF,225,10,1,118,72,60,23,23,3,7,5,6,160,106,71,23,22,13,19
Roland Garros,104527,R,183,SUI,30.15742642,9,3845,103819,R,185,SUI,33.79329227,2,9235,6-4 6-3 7-6(4),QF,129,4,0,92,50,44,26,15,4,4,7,0,112,71,48,23,16,5,8
Roland Garros,104925,R,188,SRB,28.00821355,1,13845,104918,R,190,GBR,28.02737851,3,7040,6-3 6-3 5-7 5-7 6-1,SF,249,8,2,141,98,67,29,25,1,4,12,1,149,98,63,28,24,13,19
Roland Garros,104527,R,183,SUI,30.15742642,9,3845,104542,R,188,FRA,30.1026694,15,2045,6-3 6-7(1) 7-6(3) 6-4,SF,226,15,6,157,82,62,44,22,16,17,8,2,147,102,73,25,21,12,15
Roland Garros,104527,R,183,SUI,30.15742642,9,3845,104925,R,188,SRB,28.00821355,1,13845,4-6 6-4 6-3 6-4,F,192,9,3,126,84,64,21,20,8,10,6,0,128,83,52,24,19,11,15
Australian Open,104745,L,185,ESP,27.61396304,1,13130,106071,R,193,AUS,21.229295,57,810,6-4 RET,R128,41,5,1,26,16,14,6,5,0,0,3,1,28,19,15,3,5,0,1
Australian Open,106423,R,,AUS,17.76043806,570,53,104997,R,190,NED,26.40657084,73,681,7-6(4) 0-6 7-6(3) 6-2,R128,182,6,9,147,79,55,36,19,5,9,20,4,123,73,57,22,19,2,5
Australian Open,106058,R,185,USA,21.30321697,95,582,104735,R,180,GER,27.6495551,78,651,7-6(5) 5-7 6-2 6-4,R128,242,16,12,148,74,54,43,21,10,12,6,8,136,66,51,36,21,6,10
Australian Open,104792,R,193,FRA,27.36755647,32,1245,105992,R,183,USA,21.68651608,110,504,6-4 6-4 6-4,R128,111,10,5,78,51,44,17,15,0,0,2,1,93,57,42,17,15,1,4
Australian Open,104312,R,190,ITA,29.89459274,25,1360,103720,R,180,AUS,32.8843258,43,1010,7-6(4) 6-3 5-7 5-7 7-5,R128,258,17,5,176,103,72,40,29,6,13,23,5,177,90,76,38,28,11,18
Australian Open,105385,L,183,USA,24.47638604,91,595,104898,R,190,NED,26.77344285,45,977,6-7(4) 7-6(2) 6-2 1-0 RET,R128,154,0,5,106,77,58,16,16,3,4,11,6,124,81,55,19,15,5,7
Australian Open,105583,R,180,SRB,23.54004107,117,483,106298,R,,FRA,19.88774812,193,262,6-4 7-6(9) 4-6 6-3,R128,183,7,7,132,80,53,30,21,4,8,2,10,135,84,56,21,20,5,10
Australian Open,105453,R,178,JPN,24.04106776,17,1915,104594,R,194,AUS,28.43258042,54,856,6-3 5-7 6-2 4-6 6-2,R128,221,6,5,143,96,69,26,23,6,9,13,9,172,103,68,30,24,8,15
Australian Open,105683,R,196,CAN,23.04722793,11,2860,104593,R,185,ESP,28.43531828,77,662,7-6(2) 6-1 4-6 6-2,R128,144,21,7,101,65,56,17,18,3,6,5,5,122,69,43,25,19,13,20
Australian Open,103812,R,198,ROU,32.48186174,76,665,105376,R,185,GER,24.49828884,135,423,7-6(5) 7-6(5) 6-3,R128,136,8,4,120,78,59,24,17,5,6,7,6,104,57,44,22,16,5,7
Australian Open,104229,R,180,TPE,30.41752225,53,860,104499,R,178,TPE,28.92813142,173,302,6-3 6-2 6-1,R128,108,9,5,76,47,33,11,12,4,7,1,3,101,64,32,12,12,10,19
Australian Open,105777,R,188,BUL,22.66392882,22,1460,105614,L,190,USA,23.40041068,93,592,6-7(7) 6-4 6-4 6-3,R128,154,14,4,108,62,55,30,20,0,0,10,9,130,75,54,28,21,4,8
Australian Open,105332,R,196,FRA,24.6844627,28,1300,104433,R,185,CAN,29.29774127,122,460,7-6(12) 6-3 6-4,R128,132,24,6,106,60,54,22,16,3,4,12,3,108,65,48,19,15,9,12
Australian Open,106401,R,,AUS,18.71594798,183,277,103794,R,178,GER,32.57768652,81,640,6-3 6-7(5) 6-2 7-6(2),R128,152,34,13,123,69,63,22,21,4,7,12,5,124,65,44,32,20,2,8
Australian Open,105138,R,,ESP,25.74948665,62,750,105065,R,175,USA,26.03969884,90,600,6-2 6-1 6-1,R128,90,1,1,61,50,37,7,11,1,2,8,5,89,54,28,10,11,10,18
Australian Open,105223,R,198,ARG,25.30595483,5,5415,105733,R,,USA,22.81451061,130,428,6-7(1) 6-3 6-4 6-4,R128,184,16,3,115,73,61,24,21,1,2,29,1,114,65,52,25,20,4,8
Australian Open,104918,R,190,GBR,26.66666667,4,5560,104424,R,178,JPN,29.35523614,112,498,6-1 6-1 6-3,R128,87,11,2,59,41,33,11,11,0,0,6,3,74,45,28,6,12,6,13
Australian Open,104672,L,173,FRA,27.95345654,267,170,104639,L,180,USA,28.14510609,139,410,7-5 4-6 6-7(4) 6-1 6-3,R128,209,18,9,166,96,64,33,25,13,20,11,2,165,110,66,23,25,15,26
Australian Open,103582,L,193,GER,33.53593429,144,391,103566,L,190,FRA,33.65639973,102,541,6-4 7-5 6-1,R128,94,9,6,73,46,39,19,14,2,2,10,5,96,69,47,12,15,7,12
Australian Open,103852,L,188,ESP,32.31485284,27,1310,104500,R,180,IND,28.91444216,97,579,6-4 6-4 7-6(2),R128,133,12,2,95,62,50,18,16,5,7,6,1,104,54,34,28,16,3,7
Australian Open,103565,R,185,FRA,33.65913758,119,479,105379,R,181,SLO,24.49007529,104,528,7-6(3) 6-3 6-0,R128,113,4,2,71,33,25,21,13,1,5,16,11,107,58,40,9,14,8,17
Australian Open,104308,R,185,POL,29.908282,64,730,104547,L,188,ARG,28.71457906,65,730,6-3 7-6(4) 7-5,R128,126,15,0,89,61,48,17,16,2,4,11,4,100,60,43,18,17,3,8
Australian Open,105641,L,,SLO,23.27446954,185,276,105643,L,190,ARG,23.27446954,55,826,6-4 6-2 7-5,R128,128,6,8,102,69,57,13,15,8,8,4,1,92,58,38,16,15,5,9
Australian Open,105373,L,190,SVK,24.50924025,106,518,104545,R,206,USA,28.71731691,13,2310,6-2 7-6(6) RET,R128,82,9,2,58,32,27,21,11,3,3,10,0,67,52,36,6,10,3,5
Australian Open,104542,R,188,FRA,28.74195756,10,3065,103835,R,183,ITA,32.3559206,70,694,7-5 6-3 6-3,R128,110,15,1,82,51,37,23,15,1,2,2,6,99,60,37,18,15,8,13
Australian Open,105064,L,188,BRA,26.03969884,129,430,104714,R,188,GER,27.78370979,88,612,4-6 6-3 7-6(5) RET,R128,132,8,6,99,53,40,23,16,4,8,5,8,92,57,43,14,15,3,7
Australian Open,105227,R,198,CRO,25.29226557,36,1130,104719,R,190,ESP,27.75633128,35,1155,4-6 4-6 6-3 6-3 6-2,R128,192,22,4,120,70,58,29,23,1,3,13,3,149,91,64,27,23,3,8
Australian Open,104468,R,183,FRA,29.045859,19,1790,104978,R,196,GER,26.49418207,59,779,6-7(4) 6-4 3-6 6-3 16-14,R128,272,32,17,257,143,114,57,35,23,25,41,4,204,128,108,37,35,6,10
Australian Open,104269,L,188,ESP,30.16290212,33,1235,105585,R,,CHN,23.52908966,253,182,5-7 6-3 6-2 6-3,R128,146,20,6,115,70,59,24,19,4,5,7,6,111,64,44,25,19,9,14
Australian Open,104559,R,188,RUS,28.64339494,79,651,104660,R,193,UKR,28.01916496,82,636,6-7(3) 6-4 6-2 6-0,R128,171,5,4,114,66,49,24,18,3,6,14,8,131,72,50,21,18,8,17
Australian Open,104882,R,188,SLO,26.86105407,99,559,103285,R,185,CZE,35.12936345,44,995,6-7(3) 4-6 6-1 2-0 RET,R128,167,10,6,103,65,43,22,16,7,11,5,11,122,62,37,29,16,8,14
Australian Open,103819,R,185,SUI,32.43258042,6,4355,105902,R,183,AUS,21.97946612,133,425,6-4 6-4 6-2,R128,106,11,5,78,45,40,19,14,1,1,13,3,92,48,36,19,14,13,17
Australian Open,104607,R,196,CZE,28.32306639,7,4180,104873,R,,KAZ,26.91033539,94,586,6-3 6-4 6-3,R128,110,8,0,71,47,39,19,14,2,2,8,2,93,57,37,17,14,10,14
Australian Open,104932,L,203,FRA,26.62833676,86,617,105842,R,,CHN,22.33264887,203,246,7-5 7-5 7-6(2),R128,162,19,13,133,84,63,20,18,11,13,3,5,126,74,46,29,18,7,11
Australian Open,106000,R,172,BIH,21.65092402,188,272,104225,R,180,CZE,30.4366872,103,540,6-4 6-2 6-1,R128,86,4,3,68,36,31,19,12,1,2,2,6,82,60,31,6,13,5,12
Australian Open,104471,R,183,CRO,29.0294319,34,1190,103333,R,208,CRO,34.87474333,75,667,7-6(8) 6-3 7-6(4),R128,114,8,2,100,83,68,12,17,2,3,25,1,101,67,55,18,16,1,3
Australian Open,104731,R,203,RSA,27.65776865,21,1580,106210,L,,CZE,20.5119781,83,636,2-6 6-7(4) 6-4 6-4 6-4,R128,229,21,9,146,92,76,28,25,4,6,16,10,162,92,69,43,25,11,14
Australian Open,106233,R,,AUT,20.3613963,136,422,105311,R,,POR,24.79123888,50,925,5-7 6-4 6-3 7-6(3),R128,185,20,3,137,76,60,31,21,5,8,8,0,144,94,57,30,22,7,12
Australian Open,104273,R,188,FRA,30.12731006,40,1038,104122,R,183,ARG,30.9431896,41,1020,6-4 7-6(5) 6-7(9) 6-2,R128,228,6,6,168,109,67,32,21,9,13,9,4,145,83,49,32,21,9,16
Australian Open,104198,R,188,ESP,30.61190965,58,801,103163,R,188,GER,35.78097194,12,2435,7-5 5-2 RET,R128,80,7,3,60,35,27,11,9,1,2,4,7,60,31,22,11,10,0,4
Australian Open,104022,R,183,RUS,31.55373032,15,2145,105526,R,,GER,23.72073922,105,527,6-1 6-4 6-2,R128,109,5,2,86,59,39,17,13,3,5,2,8,75,37,24,12,12,2,9
Australian Open,104252,R,190,GER,30.275154,37,1110,106045,R,180,USA,21.4072553,113,497,6-4 6-2 6-4,R128,105,6,1,83,49,37,21,14,2,3,1,2,96,57,35,18,14,6,11
Australian Open,104665,R,180,ESP,27.97262149,48,946,105077,L,188,ESP,25.99041752,84,626,6-4 6-2 6-4,R128,115,2,1,90,66,40,15,14,4,7,2,3,84,51,32,10,14,5,12
Australian Open,105668,R,203,POL,23.16769336,20,1615,111442,R,,AUS,19.73442847,319,139,1-6 4-6 6-4 6-2 6-1,R128,196,17,11,162,104,74,27,21,7,10,13,7,131,79,57,22,21,4,9
Australian Open,104871,R,188,FRA,26.91854894,31,1255,104619,R,188,NED,28.27104723,100,557,6-2 6-4 6-4,R128,110,9,3,88,58,46,16,14,5,5,9,7,86,47,39,15,14,5,9
Australian Open,105238,R,180,UKR,25.18275154,56,825,105575,R,175,LTU,23.56468172,128,433,7-5 7-5 6-2,R128,123,8,4,91,53,42,23,16,2,3,10,3,114,57,40,25,16,11,16
Australian Open,105173,L,183,FRA,25.54140999,71,692,105449,R,188,USA,24.05475702,147,378,3-6 6-3 6-0 5-7 6-4,R128,177,3,3,140,81,52,37,23,2,6,21,12,131,69,50,28,23,4,11
Australian Open,103970,R,175,ESP,31.78370979,3,5640,105292,R,,COL,24.93086927,74,672,6-3 6-4 6-4,R128,125,2,6,83,44,28,21,15,2,7,2,4,88,60,34,7,14,4,12
Australian Open,104527,R,183,SUI,28.79671458,8,3890,104979,R,185,KAZ,26.48049281,85,620,6-4 4-1 RET,R128,65,4,1,35,22,20,6,7,1,2,0,0,56,36,18,10,8,5,9
Australian Open,104268,L,185,COL,30.16563997,87,612,105062,R,183,KAZ,26.05065024,66,721,6-7(2) 6-2 6-2 6-3,R128,189,4,2,123,74,50,23,18,10,14,2,3,156,86,55,23,19,18,28
Australian Open,105051,R,188,AUS,26.13278576,67,711,103917,R,190,FRA,31.97809719,46,958,6-3 7-5 4-6 0-6 6-3,R128,184,7,7,132,89,58,23,23,9,15,7,4,136,87,63,23,23,6,12
Australian Open,105577,R,193,CAN,23.55920602,30,1289,105032,R,,AUS,26.23682409,157,334,6-4 6-3 6-4,R128,103,6,4,75,50,45,13,14,2,2,16,4,93,60,40,17,15,6,10
Australian Open,103990,R,180,ESP,31.70431212,18,1810,104586,R,196,CZE,28.47364819,47,956,6-1 6-7(7) 3-6 7-6(5) 8-6,R128,212,13,0,144,82,62,43,26,4,7,11,12,185,91,71,42,28,12,18
Australian Open,103898,R,185,FRA,32.06570842,38,1090,105807,R,,ESP,22.50787132,63,739,6-3 3-6 4-6 6-1 6-2,R128,183,16,4,131,87,62,24,22,1,5,7,7,147,78,47,34,21,12,19
Australian Open,103786,R,178,RUS,32.61601643,61,760,103997,R,190,POL,31.66324435,72,686,3-6 6-3 3-6 6-3 6-4,R128,219,6,4,135,104,76,11,23,8,14,8,12,168,100,68,25,23,17,24
Australian Open,104755,R,185,FRA,27.57289528,9,3140,104095,R,185,FRA,31.09924709,176,286,7-5 6-4 6-1,R128,113,12,0,85,58,43,13,15,4,7,3,0,76,48,26,12,14,3,10
Australian Open,104926,R,178,ITA,26.64202601,16,1930,104166,R,178,RUS,30.72689938,89,611,6-3 6-2 RET,R128,89,3,4,55,27,19,14,8,4,6,0,11,84,44,25,14,9,14,20
Australian Open,103813,L,185,FIN,32.47638604,39,1090,104534,R,175,ISR,28.77754962,68,706,3-6 7-6(3) 6-7(3) 6-3 6-3,R128,218,2,5,176,103,66,34,26,8,17,5,3,170,113,72,25,25,7,17
Australian Open,105023,R,198,USA,26.2696783,51,915,105053,R,188,COL,26.13004791,69,703,6-3 6-2 3-6 7-6(3),R128,133,24,4,117,74,60,22,19,5,7,9,3,113,72,50,23,19,3,7
Australian Open,105208,R,190,LAT,25.37166324,24,1418,104338,R,185,ARG,29.79329227,42,1015,1-6 6-4 7-6(4) 6-2,R128,189,17,11,144,76,59,32,19,9,12,0,4,111,84,63,12,18,2,5
Australian Open,104098,R,185,RUS,31.08829569,26,1314,103188,R,173,USA,35.70431212,92,594,6-2 6-2 6-3,R128,116,8,6,99,52,39,24,13,6,7,1,8,84,42,24,19,12,3,9
Australian Open,104797,R,188,UZB,27.35112936,49,945,104571,R,183,CYP,28.57494867,108,515,6-4 7-5 6-4,R128,156,9,1,105,80,56,16,16,8,9,9,4,127,66,53,20,16,9,13
Australian Open,104919,R,188,ARG,26.66666667,98,579,103656,R,175,ESP,33.13073238,60,766,6-1 6-3 6-1,R128,70,13,1,54,33,31,13,11,0,0,1,4,68,41,23,9,12,7,14
Australian Open,104925,R,188,SRB,26.64750171,2,12260,105041,R,185,SVK,26.19575633,96,582,6-3 7-6(2) 6-1,R128,110,9,0,79,54,45,17,15,2,3,5,1,92,56,35,18,13,4,8
Australian Open,104745,L,185,ESP,27.61396304,1,13130,106423,R,,AUS,17.76043806,570,53,6-2 6-4 6-2,R64,113,7,1,74,56,46,10,13,3,3,4,2,78,52,33,10,13,5,10
Australian Open,104792,R,193,FRA,27.36755647,32,1245,106058,R,185,USA,21.30321697,95,582,7-6(2) 7-5 6-2,R64,123,13,3,91,56,47,23,16,0,1,5,9,118,69,48,23,16,7,11
Australian Open,105385,L,183,USA,24.47638604,91,595,104312,R,190,ITA,29.89459274,25,1360,6-4 2-6 6-3 4-6 7-5,R64,211,6,15,177,106,71,30,25,12,18,12,10,148,84,57,33,24,9,15
Australian Open,105453,R,178,JPN,24.04106776,17,1915,105583,R,180,SRB,23.54004107,117,483,6-1 6-1 7-6(3),R64,109,5,3,81,52,43,15,13,4,5,7,3,91,63,35,10,13,6,12
Australian Open,105683,R,196,CAN,23.04722793,11,2860,103812,R,198,ROU,32.48186174,76,665,7-6(9) 6-4 6-4,R64,139,27,3,104,67,57,23,16,5,5,6,1,113,76,55,22,16,4,6
Australian Open,105777,R,188,BUL,22.66392882,22,1460,104229,R,180,TPE,30.41752225,53,860,6-3 6-3 7-6(11),R64,124,15,7,96,58,50,17,15,2,4,2,2,116,82,47,19,15,16,21
Australian Open,105332,R,196,FRA,24.6844627,28,1300,106401,R,,AUS,18.71594798,183,277,6-7(5) 6-7(5) 6-4 6-2 6-2,R64,200,32,5,161,82,69,46,25,8,10,24,11,186,124,87,26,25,17,24
Australian Open,105138,R,,ESP,25.74948665,62,750,105223,R,198,ARG,25.30595483,5,5415,4-6 6-3 5-7 6-4 7-5,R64,233,12,6,166,116,89,22,27,13,17,28,2,148,107,76,21,26,3,8
